;id;name;area
763;1287344;Удачная техника;104
764;142514;Рамакс Интернейшнл;2
765;2887273;Retail Rocket;1
766;1009;CSBI;2
767;4431221;Авто-Траст;3
768;601351;Rineco Group;4
769;1063889;Byndyusoft;1384
770;71812;Экстрим про;3
771;1440683;Rutube;1
772;2103711;АО Костромской судомеханический завод;52
773;58031;ФК ПУЛЬС;1
774;1876072;Quadcode;2
775;38775;Pudov;1
776;1952720;Фоксвэлд Урал;3
777;62965;Автомобильный Холдинг Оками;3
778;63198;Gridnine Systems;1
779;126025;Рельеф-Центр;77
780;750651;TPV CIS;2
781;65595;Фитекс;1
782;41144;АСКОН;2
783;816;MERLION;1
784;681319;ЗАЗЕКС;76
785;3590333;КАЗАНЬЭКСПРЕСС;2734
786;6769;EPAM Systems, Inc.;1
787;3257770;Vagimagia;88
788;3499415;Комфорт Плюс;112
789;2645886;Дуал Лаб Бел;1002
790;1076404;ГБУЗ ЯО Областная детская клиническая больница;112
791;1744862;Email Soldiers;77
792;4352;Почта России;1
793;1723062;DIGINETICA;1
794;5111910;ЕВАППС;92
795;65816;Экомилк;1
796;2005205;РН-Тверь;89
797;4330627;МКД АВТО РУС;1
798;223129;Лига Ставок;1
799;882;1С;1
800;5591530;IT-hunters;1
801;3103786;НЕО ТРАНС;88
802;2580494;Минусинский автоперевозчик;1162
803;4311669;Dream Work;95
804;20106;Благо, Компания;2
805;19989;ЕВРАЗ;1
806;4347546;Occipital, Inc.;1
807;4037187;Север;54
808;2777424;Навигатор Девелопмент;95
809;1538985;АйТи-Сервис;1240
810;4934;билайн;1
811;47818;Айтекс, Центр Информационных Технологий;3
812;6041;Северсталь;113
813;1178447;Umbrella IT;1550
814;2509694;BOSCH, Казань;88
815;26250;Технопарк;113
816;534346;АЛЬФА-БАНК;1002
817;3838;Компания ПЭК;1
818;641041;Скайнет;1624
819;4908;IKEA;1
820;2906218;PIEZUS;1
821;1469299;Шарп Девелоперс;3
822;150915;Сладкий орешек;2088
823;672398;Аякс;76
824;238161;СИГМА;2
825;3817820;Фабрика Стайлтекс;1
826;1070191;Метриум;1
827;8582;Леруа Мерлен;113
828;160436;Болид, НВП;2019
829;82623;Автотехимпорт, ТФК;66
830;2863914;Аптека Вита;1255
831;2928824;Persona Colta;47
832;689243;Компаньон, филиал г. Кемерово;47
833;1865549;ПОЛАТИ;2041
834;966757;Группа КОМФОРТ;1
835;40060;НТА;2
836;1417950;Villagio Estate;1
837;2875506;Завод ИНКОМ;66
838;689473;Ворк5;1
839;1059069;ОктопусНет;22
840;1521497;Oxtron;72
841;1737154;ТОРЭС ПЛЮС;1126
842;3511907;АЭРОПОРТ «БЕГИШЕВО»;88
843;140083;Hyundai Motor CIS;1
844;965640;РАДИКО,НПП;1859
845;80699;Агро-Строительные Технологии;53
846;6909;Рикор-Холдинг;113
847;87322;Регистратор доменных имен РЕГ.РУ;1
848;1179290;Intermark Relocation;1
849;2476;Russ Outdoor;1
850;1813879;Смарт-Контакт;23
851;3808162;RAKETA;1
852;1077380;FIRECODE;76
853;569205;Русские самоцветы;2
854;79874;Диполь;2
855;1518605;Сервионика;1
856;29413;Деловые Линии;2
857;1206902;ГБУ РО МИАЦ;76
858;60607;Кселл, АО;40
859;810277;InfiNet Wireless;3
860;4573853;Cube Dev;85
861;32575;Метран, Промышленная группа;104
862;45984;Росжелдорпроект;1
863;1305103;ОКБ Новатор;3
864;215019;Адалиск;113
865;73805;Рекадро;43
866;2661346;Торговый дом-ВИК;2039
867;399;DPD в России;1
868;2444270;Арена трейд;131
869;716137;Проект;22
870;832813;Группа компаний Элит Лайн;35
871;1376700;LOGYGROUND;40
872;3312;INPAS;1
873;57045;Мегаполис;1
874;653947;Group-IB;1
875;99985;Чайхона №1;1
876;2634665;Лаборатория системных технологий;104
877;4181561;Digital Hub;1
878;3069916;Филиал ФКУ Налог-Сервис ФНС России в Республике Башкортостан.;99
879;42600;NAUMEN;3
880;2487773;OneMarketData;2
881;3266787;FinFort;113
882;1130122;НПП Тепловодохран;77
883;919498;Deus Craft;4
884;9188;БФТ-Холдинг (Бюджетные и Финансовые Технологии);1
885;217201;НОВЛАЙН;113
886;192816;Вимос, торговый дом;2
887;3778;ИнфоТеКС;1
888;941273;Voximplant;1
889;2803803;Энергосбережение;1
890;90503;Инвестиционный Кооперативный Банк;88
891;539160;Спутниковая компания;2
892;1795968;PARI;1
893;2521121;ИООО «АсстрА Менеджмент»;1002
894;2105099;Нижегородский завод 70-летия Победы;66
895;2134908;Подкова;11
896;1123558;ВПК-Ойл;4
897;1004443;Новосибирскэнергосбыт;4
898;570957;Simtech Development;98
899;116144;ABC Farben;26
900;3884354;Банк Мир Привилегий;1
901;2803082;Эксиз РУС;1
902;3380218;Группа Алтэй;1
903;111263;СИСЛИНК;1
904;54751;ИМИКОР - Сибирь;4
905;894410;РТ Лабс;1
906;11680;ДОМ.РФ;1
907;4719986;Ньютон Инвестиции;1
908;240410;Maxima;88
909;877747;АйтиРекс Групп;1002
910;5745127;МОТУС ТРАК;1481
911;1100111;ЭКОНИКА;1
912;1949248;СИНТО;112
913;775447;LEDsi Smart Innovations;4
914;1433262;НаПоправку;2
915;3443;Банк ДОМ.РФ;1
916;629142;Macroscop;72
917;2577805;АВАНТА ТЕЛЕКОМ;53
918;665470;Открытый код;78
919;3365153;УК Агрохолдинг Белозорие;14
920;3700419;Программный Инжиниринг и Технологии;1
921;47160;Данафлекс;88
922;1147526;Ecwid by Lightspeed;98
923;2425637;Контроль ИТ;2077
924;1186;HEINEKEN Russia;2
925;19804;СМ-Клиника;113
926;2021463;Telecom Биржа;1
927;2918424;РОДЖИИ ЕВРОПА;1
928;3862263;leadgen.market;53
929;4543942;Почтовые технологии;88
930;1496;Банк Хоум Кредит;1
931;2300703;Открытая мобильная платформа;2734
932;1685100;Staff-UP Consulting Group;1
933;2800;Группа Актион;1
934;23632;ArrowMedia;1
935;27708;МОСЭНЕРГО;1
936;1355558;Бета Онлайн;1
937;2537;CUSTIS;1
938;934944;ИТ-парк, Технопарк в сфере высоких технологий;88
939;924205;ТОКИО-CITY;2
940;851138;Студия Кефир;24
941;472;Дартс рекрутинг сервисез;2
942;1898931;ВИЛМА;26
943;178647;Компания Гармония;66
944;547536;Главстрой Санкт-Петербург;2
945;56968;Омникомм Технологии;113
946;666194;iTechArt Group;1002
947;2437020;Поликлиника Профмедосмотр;1240
948;872178;ИЦ АЙ-ТЕКО;1
949;5932313;Этажи Москва;1
950;5468358;Мегаполис Челябинск;104
951;3716085;Центр Методического Обеспечения Оптимизации Процессов Государственного Управления в Московской области;2034
952;5866454;Кейтеринбург;3
953;1140385;Nordgold;113
954;81214;ПартКом;66
955;2279941;Константа;1
956;41512;ФАРМПЕРСПЕКТИВА;78
957;1087401;СК Сбербанк страхование жизни;1
958;3194188;Globus.ai;207
959;5109356;Системы Нефть и Газ;1
960;899681;Setronica;4
961;895977;TIKSAN GROUP;54
962;1417;Армтек;1
963;2425789;СБД;1
964;3989226;Кухни Мечты (ИП Лученок Денис Николаевич);76
965;36731;ALSECO, АО;160
966;40662;Kolesa Group;40
967;170962;Magna Cosma International;2
968;2339593;Korzinka (Anglesey food);2759
969;2566896;Бел Идитинг;1002
970;114817;Группа заводов Металлкомплект;96
971;2618089;ТД Урал-К;3
972;33089;Транснефть Финанс;113
973;201844;Алендвик;72
974;1711465;РосКвартал;73
975;2989374;РЕД БРИКС ДЕВЕЛОПМЕНТ;2
976;2409549;Импортсервис;72
977;5445105;BOHEME (ИП Калмурзаев О.М.);160
978;1911403;Angara Security;1
979;4872334;Chernoivanov Group;1
980;675915;Уральский завод гражданской авиации;3
981;1785631;Томский Электротехнический Завод;90
982;125474;ГК ПЛМ Урал;3
983;733;ЛАНИТ;1
984;863957;АТЛАНТ;1002
985;863335;ЮТИП Технологии;72
986;402;Компания ТрансТелеКом;1
987;23054;Gulliver, Группа компаний;113
988;2707491;G-Core Labs;1
989;1183811;BORK;1
990;4761523;НЕОС;2
991;4274814;BotHelp;1
992;3796;Independent Media;1
993;3839;Салым Петролеум Девелопмент;1
994;1239730;Swordfish Security;2
995;4670572;Rubytech;1
996;3244995;the_covert;2
997;701926;НПП ИТЭЛМА;1
998;5286478;TikTok;1
999;1218234;GOST-group;1
1000;130667;ВендингПро;2
1001;2112799;Персонал-Волга;66
1002;681672;USETECH;1
1003;997585;Лина;77
1004;945250;Москоллектор;1
1005;3900415;Завод точного литья;77
1006;159365;KDL Клинико диагностические лаборатории;113
1007;1707144;Рекон Групп;2
1008;542655;НИИТФА;1
1009;4001422;Электронные документы и накладные;1002
1010;1062582;ГК Кориб;1641
1011;3984;Рексофт;2
1012;4394;ОТП Банк, АО (OTP bank);1
1013;596898;ЭРГА;43
1014;3233015;Криптон Студио;90
1015;3304990;ИБТ;1
1016;779736;ИксБи Софтваре;1002
1017;5563417;Neo Stack Technology;90
1018;545335;Sanofi;113
1019;60904;Территория, Управляющая жилищная компания;113
1020;934004;НеоФит;1
1021;3511840;Нижстройинвест;66
1022;802184;Grid Dynamics;146
1023;3209815;Appsolute Media;2759
1024;1002298;ITFB Group;1
1025;4139501;ХАЙЕР ИНДАСТРИ РУС;1641
1026;698981;ТТЦ ФОЛИУМ;1890
1027;69797;Электронный город (ООО Новотелеком);4
1028;1673091;Ловител;1
1029;3342250;ReTech Labs;90
1030;701365;Бизнес-Азимут;1
1031;2486710;Связьсервис;73
1032;655542;ЮMoney;1
1033;1513465;Источник;2
1034;11229;Topcon;1
1035;53065;Тогас/Togas;1
1036;1237073;АТМ АЛЬЯНС;51
1037;1156565;Тиражные решения 1С-Рарус;61
1038;4801531;Nedra - New Digital Resources for Assets;2
1039;2661787;SoftGamings;75
1040;2687961;ЭмМенеджмент;3
1041;912251;Банк Прио-Внешторгбанк;77
1042;227046;ГК Орион телеком;54
1043;5153713;Синерджи Тиам;1
1044;1043716;Франчайзинговая розничная сеть Галамарт;3
1045;4445933;ГАУЗ СО ЦГКБ №24;3
1046;1190054;Soft-logic;11
1047;1628488;Торенс;4
1048;41296;Группа СМП Банк;1
1049;3530;СДЭК;4
1050;1580322;СофтПлюс;104
1051;4391443;EasyPack;159
1052;15;Наука-Связь;1
1053;1371423;Технология;96
1054;73863;Группа Компаний СибТракСкан;4
1055;4105707;Норд Клан;98
1056;3326001;Автодор;51
1057;234492;NETRIKA;2
1058;34970;Элком-Электро;1
1059;3743165;ТЕЛС КАРГО;83
1060;1331661;html academy;2
1061;154979;Точных Приборов, НИИ;1
1062;1455;HeadHunter;113
1063;29903;Алюмтек;76
1064;4039388;Табыш;1633
1065;657093;Газпром газораспределение Воронеж;26
1066;599697;ITLand;2
1067;50512;Карьера, г. Екатеринбург;3
1068;200524;Кубань Кредит, КБ;53
1069;2524183;Соцмедиамаркетинг;24
1070;876195;Сибирская генерирующая Компания;1
1071;93051;IT-компания Lad;66
1072;84355;ВТБ Лизинг;1
1073;1035394;Красное & Белое, розничная сеть;104
1074;2066914;Медиа-ППЛ;1
1075;3183292;ИЗ-Картэкс им. П. Г. Коробкова;2
1076;26004;Аладдин Р.Д.;113
1077;2572448;Резалт Электроника;2
1078;12859;HelpLine;113
1079;124;Coleman Group;1
1080;45667;Территориальная Генерирующая компания-2;112
1081;241305;Ртп;2019
1082;4601354;Профитсайз;1
1083;581224;Монополия;2
